ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
11206831235799416838,You guys should've connected the dots by now and known Ozzy Osbourne is the cause of this Corona Virus pandemic. Patient Zero.,0,0,0,0,0,0,0,1,0,0,1
11206492624503152646,Yall all such good mathematicians why yall so scared of coronavirus but regularly text and drive,1,0,0,0,0,0,1,0,0,0,0
11206294186304507910,After this covid19 is under control..... I'll bet that ties in with pulmonary hypertension.,0,0,0,1,1,0,0,0,0,0,0
11206815832388468742,gov. estimates 100-240k US deaths from corona virus and were only at 4k. yippee,0,0,0,1,0,0,0,0,1,0,1
11206563411952558086,"In 15 years, kids are gonna be captioning their 19th birthday pics 19-my corona year!",0,0,0,0,0,0,0,0,0,0,1
11206885664909316120,"This coronavirus needs to end quickly, Im going insane staying inside my house",0,0,0,0,0,0,1,0,0,0,0
11230649969139265560,Health CS Mutahi Kagwe expected to brief Kenyans on COVID19 anytime from 3.30pm.,0,0,0,0,0,0,0,0,1,1,0
11207054594504097798,Fuck this covid19 bs its running all these wonderful things I wanted to plan for my bff bday coming up like its so aggravating,0,0,0,0,0,1,1,0,0,0,0
11230698592984780806,"one day COVID19 will do a mistake and evolve, which makes it easy to detect the symptoms and easier to contain it.",1,0,0,0,0,0,0,0,0,1,0
11207033348344750086,corona said fuck your hot girl summer its high girl quarantine,0,0,0,0,0,1,0,0,0,0,1
11206293994807123983,"PSA: Dont ask delivery drivers to make special birthday wishes to your order. Come on, people. coronavirus servers",0,0,0,0,0,0,1,0,0,0,1
11206725481657000032,Jesus fucking Christ. Please let coronavirus wipe us off the face of this planet.,0,0,0,1,0,0,1,0,0,0,0
11206737135523676166,Tomorrow is the day where millions will contract the Coronavirus for no reason and tell their friends online. AprilFoolsDay,0,0,0,0,0,0,1,0,0,0,1
11206618444098256911,my unt professors are always the most understanding and accommodating i just really appreciate that in these crazy corona times,1,1,0,0,0,0,0,0,0,0,0
11206339502605332486,BREAKING US coronavirus deaths set one-day record at 865,0,0,0,0,0,0,0,0,1,0,0
11207140761730351119,Confirmed with covid19 isnt a shame. It's a global pandemic that can affected anyone. Stay safe and dont forget to wash ur hand,1,0,0,0,1,0,0,0,0,1,0
11207212611014098968,"BREAKING: Number of people who tested positive for Corona in Israel: 5,591 - 97 in serious condition. 21 have died so far",0,0,0,0,0,0,0,0,1,0,0
11206747922979557445,"Growing at a rate of 1000 people dead per by the end of April there will be 30,000 people dead in the US. COVID19 coronavirus",0,0,0,1,0,0,0,0,1,1,0
11206603271369613318,"It would have been nice if coronavirus gave me a heads up on this, I could have gotten my boobs done and being paid while sitting at home",0,0,0,0,0,0,0,0,0,0,1
11206349452570079256,"ibuprofen probably doesn't worsen corona virus symptoms, many who are corona virus positive don't take ibuprofen.",1,0,0,0,0,0,0,0,1,1,0
11206422643328004102,"BREAKING SouthKorea reports 101 more cases of new coronavirus, total now at 9,887. Death toll rises by 3 to 165.",0,0,0,0,0,0,0,0,1,0,0
11206951708512227343,"Unless a celebrity is donating some serious money to fighting coronavirus, I dont give a F*CK what theyre doing.",0,0,0,0,0,0,1,0,0,0,0
11206451153175920664,DO NOT make a Coronavirus April Fools joke tomorrow. Please.,0,0,1,1,0,1,0,0,0,0,0
11207217817244602374,What will happen to rail companies if people are not using them? How long can they keep running near empty trains? COVID19 AfterIsolation,0,0,0,1,1,1,0,0,0,0,0
11206802891217457158,Essential reading. This thread has good advice for all of us lka srilanka COVID19SL covid19,1,0,0,0,0,0,0,0,1,0,0
11206790887118671896,"Recored 40,000+ Deaths around the world COVID19 StayHome",1,0,0,1,0,0,0,0,1,0,0
11206456617228632088,"...yknow, the coronavirus has some spectacular ratings, almost as good as ours... ArtOfThePossible",1,0,0,0,0,0,0,0,0,0,1
11206366024529166342,Bro did yall hear lil baby say coronavirus? That shit hilarious,0,0,0,0,0,0,0,0,0,0,1
11206704602530197519,"The first person I hear say Coronavirus is over......April Fools! tmo, is gonna get a punch in the throat.",0,0,0,0,0,0,1,0,0,0,0
11248394721125695494,Trump is making the media watch their own fake reporting on COVID19. CNN just cut away from it. Beast Mode Trump from 2016 is back!,0,0,0,0,0,1,0,1,0,0,0
11206424534841667653,was gonna my break my record for the amount of traveling in one year this year but corona said :,0,0,0,0,0,1,0,0,0,0,1
11206663671613833240,What if the corona is our karma for breaking all those chain messages back in middle school/highschool,1,0,0,0,0,0,0,0,0,0,1
11206318454327107590,I just seen on ig niggas had a fuck corona bbq in NY ppl really just dont care about this whole thing,0,0,0,0,0,0,1,0,0,0,0
11206283836471345212,I feel like... Trump's coronavirus briefings are like when someone gives a book report about a book they didn't actually read.,0,0,0,0,0,0,1,0,0,0,1
11230713433484918799,"Twitter made you think black people cant get coronavirus, now were dying at disproportionate numbers.",0,0,0,1,0,1,0,0,0,0,0
11206365268534824984,HAHAHA EVEN GOT BANNED for saying corona wouldn't run from an onision interview,0,0,0,0,0,0,1,0,0,0,1
11206593989711364111,"life stranded me in Stockholm until Corona passes, and wow, Ive got to get my circadian clock on board. day25 EasternTime",1,0,0,0,0,1,1,0,0,0,0
11206813797280272462,i lost my lil part time check to corona today. im sad. imma miss that job,0,0,0,0,0,1,0,0,0,0,0
11230640639841484806,"the way everyone was making magwinya, i wouldve been sold if someone said they cure corona because wow hey",0,0,0,0,0,0,0,0,0,0,1
11206842160547893254,No Corona April Fools Jokes today please. It can land you in serious trouble.,0,0,0,0,0,0,1,0,0,1,0
11206793978665058355,So yall think the government gon come out today and say APRIL FOOOLLLSSSSSS or nah? COVID19,0,0,0,0,0,0,0,0,0,1,1
11230667676807413775,Well done for getting the sleeves rolled up and helping out with the COVID19 crisis,1,1,0,0,0,0,0,0,0,0,0
11206768240933466118,Hoping things get better over the next few months with this global crisis. coronavirus,1,0,0,0,0,0,0,0,0,0,0
11207177922869415951,Nothing will happen...now they are in mood to beg to all terrorists to stop spreading coronavirus...,0,0,0,0,1,0,1,0,0,0,0
11206992955686174726,Those who visited PhoenixMall from March 10 to 17 Request you to talk to corona help line and get screened.,0,0,0,0,1,0,0,0,0,1,0
11206476886110289926,"In this time of fear, let love, faith and hope make us through. coronavirus",1,0,0,0,0,0,0,0,0,0,0
11206733762937987087,I didnt want to go n then corona arrived. Problem solved,1,0,0,1,0,0,0,0,0,0,1
11206272589235638278,hey corona if youre reading this i just wanted to let you know that you a dumb bitch,0,0,0,0,0,0,1,0,0,0,1
11207111748768681990,"Indian Media : Corona Jihad, corona muslim hai. Corone be like : Am i a Joke to u",0,0,0,0,0,0,0,0,1,0,1
11206806928709013564,Feel like i am getting information overload from this Corona virus thing.,0,0,0,0,0,0,1,0,0,1,1
11206563031143309336,"Starting a pool on which celeb is going to be first to call their kid Covid, Corona, Quarantina, or Kwarantina?",0,0,0,0,0,0,0,0,0,0,1
11207168675940483078,This Corona Shit Better Be Long Gone By The Time August Get Here All In Saying,1,0,0,0,0,0,0,0,0,0,1
11206863859237023759,Over/Under on the number of people that will be cancelled because of a corona April fools joke tomorrow?,0,0,0,0,0,0,1,0,0,0,1
11206439442838867974,cardi bs coronavirus vid is the most unfunniest and jarring thing on socials rn. Sorry not sorry x,0,0,0,0,0,0,1,0,0,0,0
11229001648536895512,the corona has made my online shopping addiction 10x worse,0,0,0,0,0,0,0,0,0,0,1
11206384858921328691,There's no bigger fuck up than Trump USAid PPE GlovesAndMasks CoronaVirus COVID19 Ventilators,0,0,0,0,0,0,1,0,0,0,0
11206447673458028559,Mass production of ventilators to help! COVID19 coronavirus COVID19 CoronavirusUSA,1,1,0,0,0,0,0,0,0,1,0
11206655097441103932,i pray tomorrow they be like were glad to announce corona... APRIL FOOLS. we just wanted to see how many of yall would listen!,0,0,1,0,0,0,0,0,0,0,1
11207219479057686588,I heard Construction of US-Mexico border wall proceeds despite coronavirus pandemic,0,0,0,1,0,0,1,0,0,1,0
11206354088680833057,Corona has it on pause right now...but when it starts turning again....girl I got you,0,0,0,0,0,0,0,0,0,0,1
11206524648983076870,Besides this coronavirus i have to say 2020 is still being good to me.. swiveling thru all this BS to make it happen!,1,0,0,0,0,0,0,0,0,0,0
11206495915851902982,If my mother sends me more corona virus bullshit Im gunna lose it,0,0,0,0,1,0,1,0,0,0,0
11207065962572218374,Those who were making Gau Mutra jokes on Corona and ignoring its scientific value are telling people not to communalize Corona :),0,0,0,0,0,0,1,0,0,1,1
11206951426339835910,Patiently waiting for the government to say April Fools on this COVID-19 AprilFoolsDay COVID19,1,0,0,0,0,0,0,0,0,0,1
11206505123750375430,Finally!! They found a way to blame Muslims for coronavirus spread in India YehToHonaHiTha,0,0,0,0,0,0,0,1,0,0,1
11206507538800963590,Hope so this will remain first and last case of corona positive in Ranchi,1,0,1,0,0,0,0,0,0,0,0
11207049458485063686,Corona fear is second guessing going upstairs to tell the neighbors to be quiet.,0,0,0,0,0,1,0,0,0,0,1
11206263001054482438,"1 new confirmed case(s) in Zambia totaling 36 in this place. Already 856,900 worldwide. coronavirus covid19 Zambia",0,0,0,0,0,1,0,0,1,0,0
11206438609799761953,The cool thing about getting the coronavirus test is we all get to be amateur PinHeads for the dark carnival...,0,0,0,0,0,0,0,0,0,0,1
11206314832864370703,If you got your haircut a couple days before the corona reached WV youre a lucky man,0,0,0,0,0,0,0,0,0,0,1
11206713306558763068,Trump was the leader and major author of a lot of people believing coronavirus was the flu.,1,0,0,0,0,0,1,1,0,0,0
11207145719536054287,Epicentre of Coronavirus India found: Nizamuddin Markaz More appropriate to call it marghat NizamuddinMarkaz CoronavirusOutbreakindia,1,0,0,0,0,0,1,0,0,1,0
11207127070830624774,I feel like I just got Corona by entering this grocery store. That was a weird experience.,0,0,0,0,1,0,0,0,0,0,0
11207221401448267782,What is this Rona thing. That bitch does not deserve a cute lil nickname. Its Covid-19 or Corona Virus. Fuck that bitch.,0,0,0,0,0,0,1,0,0,0,0
11230721353470836742,"Peter Navarro told Trump the coronavirus would kill 500,000 Americans back January.",0,0,0,0,1,0,1,0,0,1,0
11207250362544500742,"deserve, i thought we agreed not to make any coronavirus related april fools jokes jaejoongisoverparty",0,0,0,0,0,1,1,0,0,0,0
11206640676063449103,Someone asked for happy songs for the Covid19 outbreak - I thought Time to say goodbye but no one voted for it,0,0,0,1,0,0,0,0,0,0,1
11207220687205908486,Can someone tell me corona virus is an april fools prank from china. Am tired. Happy new month tho,0,0,0,0,0,1,0,0,0,0,0
11206664329687216152,Lots of stories about ppl not tipping delivery drivers. I wish a motherfvcker would. Catch coronavirus or catch these hands.,0,0,0,0,0,0,1,0,0,0,0
11206393009892204568,"Chris Cuomo is my new hero....doing a tv show with coronavirus, looking like crap....",1,0,0,0,0,0,0,0,0,1,1
11207132959103815686,somehow it began due to corona virus. Please continue nationwide ban on liquor cigarettes forever. HealthyIndia,1,0,0,0,0,0,0,0,0,1,0
11206708293109800966,bruh i just saw a video of a clown yelling at medical workers bc he couldn't see coronavirus patients lol what,0,0,0,0,0,0,0,0,0,0,1
11230731625242636339,"Father-of-three, 50, who made full recovery from coronavirus dies of a heart attack days after release",0,0,0,0,0,1,0,0,1,0,0
11206555556591775804,please please please stop talking about Trump and making Coronavirus political. Im sick of your hatred.,0,0,0,0,0,0,1,0,0,0,0
11206324271369134104,"Since The Corona Virus Happening , Each Person Who Comment Imma Send Yall $20 (Cashapp Paypal)",1,0,0,0,0,0,0,0,0,0,1
11206379878164430926,Just because I'm not active doesn't mean I have coronavirus I feel fine im following the government order like everyone else should,1,0,0,0,0,0,0,0,0,1,0
11206249975553273907,"Dear soccer, I really miss you ,please come back already :( Also dear corona , Frick u for ruining everything",0,0,0,0,0,1,1,0,0,0,0
11206952638563704847,PR-ime minister donated PPE to Serbia. So the new COVID-19 hospitals are in Serbia. Great! Covid_19 ModiMadeDisaster,0,1,0,0,0,0,0,0,0,1,1
11206582958323666968,Im wondering... how are people getting their weed during corona. Any major changes? Business gone up? COVID19 passthedutchie,0,0,0,0,0,0,0,0,0,1,1
11230712934218625030,DrAnbumani says that There's medicine for Covid19. That's Social Distancing only and nothing else. PMKcallsCurfewExtension,1,0,0,0,1,0,0,0,1,0,0
11206828068149956614,Poor Florida. Prepare Gov. DeSantis will own the many CoronavirusUSA DeSantis,0,0,0,1,1,0,0,0,0,0,0
11206365794941501446,"Covid19 Florida continues to escalate. It has the 5th highest number of cases and added over 1,000 today.",0,0,0,0,0,1,0,0,1,0,0
11206481382135779334,I then heard mfs tell me the stupidest shit a cure corona,0,0,0,0,0,0,1,0,0,0,1
11206942441082781756,If New York was a country it would rank 5th in Corona virus cases across the world crazy af,0,0,0,1,1,0,0,0,0,0,0
11206933264213917711,why didn't you publish daily updates on Corona cases in Mumbai yesterday?,0,0,0,0,0,0,1,0,0,1,0
11206686367890432069,people so scared of this coronavirus i can prolly rob a mf at cough point,1,0,0,0,0,0,0,0,0,0,1
11207289615416045628,"With Republicans wary of more coronavirus spending, Trump urges infrastructure plan US RTGNews",0,0,0,0,0,0,0,0,1,0,0
11206441478438756430,"Its taco Tuesday! They lit, A corona a day keeps the coronavirus away!",0,0,0,0,0,0,0,0,0,0,1
11206320873304117254,Fuck Corona now I won't be able to see my work in the art exhibit,0,0,0,1,0,1,1,0,0,0,0
11230671030819950598,"When in Crisis, start a war.... En wat horen we overal in de wereld? The war on Coronavirus....",1,0,0,1,0,0,0,0,0,1,0
11207166297693179910,The goal in 2020 is for the Coronavirus to get Yolanda Saldivar before she gets paroled in 2025 AnythingForSelenas,0,0,0,1,0,0,1,0,0,0,1
11207269765619675151,"don't say anything but the Corona viruse might bring the best out of Mankind, we're not bad people...",1,0,0,0,0,0,0,0,0,0,0
11206701762163236870,One of my biggest fears is that Ruth Bader Ginsburg will get ill from coronavirus ..... stay more than 6 feet away from her!,0,0,0,0,1,0,0,0,0,0,0
11206854677120937990,"This wouldnt happen if their Mayor, Joy Belmonte is doing her job properly and fairly. COVID19",0,0,0,0,1,0,1,0,0,0,0
11206613913607802895,"If having the flu feels like youre dying, coronavirus must be literal hell",0,0,0,0,1,0,0,0,0,0,0
11206435283796234264,This corona shit really has made this plce a hell hole like deadass,0,0,0,0,0,0,1,0,0,0,0
11206538910607048710,In this new day and age how would the crime of tickling someone be classified? Coronavirius COVID19,0,0,0,0,0,0,0,0,0,0,1
11206388060126908422,"i did not sign up for online classes because i know i cant handle it, this is not right corona",0,0,0,1,0,1,0,0,0,0,0
11206690957117440006,"is this Feasible, could we create glasses that could be used to detect the Coronavirus virus?",0,0,0,0,0,0,0,0,0,1,0
11206826255684284431,It's April 1 and I wish we can help ourselves and keep out COVID19 from all the jokes. Someone's life might depend on it.,1,0,0,0,0,1,1,0,0,0,1
11206952190752403480,O God please help us from this devil called corona virus,0,0,1,0,1,0,0,0,0,0,0
11206260060769234950,A glass of wine keeps the corona away en ese departamento estamos set,0,0,0,0,0,0,0,0,0,1,1
11207110955291578374,The only way to effectively stop corona is for EVERYTHING to shut down for 30 days. Change my mind,1,1,0,0,1,0,0,0,0,0,0
11206894728682487823,"Have they given Corona yet, because I am looking forward to the day we shall all wear pins and t-shirts etc with I survived Corona on them",1,0,0,0,0,0,0,0,0,0,1
11230724424745082895,"Doctors, healthcare professionals are 'warriors', have to be protected: Supreme Court tells Centre. COVID19",0,1,0,0,0,0,0,0,1,0,0
11206896163321835535,Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19.,0,0,0,0,0,0,0,0,1,0,0
11206393119137083416,cancer season is RIGHT AROUND THE CORNER dude if corona messes up my hot girl cancer season ....,0,0,0,0,0,1,0,0,0,0,1
11230636694794924038,Let's not forget that the majority of our imported COVID-19 cases were from the US,0,0,0,0,0,0,1,0,0,1,0
11206910444462346255,lol all med school motivational statements are gonna be about how they wish they could help out during the corona pandemic,1,0,0,1,0,0,0,0,0,0,1
11206679714561654790,Yall needa chill out wih this corona shii imma have to start wipin ma ahh with leaves Nd shii,0,0,0,0,0,0,1,0,0,0,1
11206400712973479942,"Ive signed this petition calling on the Government to deliver a coronavirus wage subsidy, will you?",1,0,0,0,0,0,0,0,0,1,0
11230461105001574415,Coronavirus hotspots in Uttar Pradesh to be sealed till April 15 COVID19,1,0,0,0,0,0,0,0,1,0,0
11206819388658659334,Anyone who makes a Corona virus prank tomorrow will absolutely lose all of my respect. someones going to do it though wont they,0,0,0,0,0,1,1,0,0,0,0
11230646568241065990,"CORONAVIRUS:11 test positive for coronavirus in Kashmir, tally now 136. All were tested positive today at SKIMS Srinagar Kashmir FLASH",1,0,0,0,0,0,0,0,1,0,0
11207244205913776134,Having been fortunate enough to have lived in SriLanka I can tell you their health medical system is fantastic! coronavirus,1,1,0,0,0,0,0,0,0,0,0
11206639200392073276,"When road free again, gotta wait 3 weeks to pawty so the corona residue blow off so I knw it really safe",1,0,0,1,0,0,0,0,0,0,1
11206881855985618977,If yall think about it well be in the coming history books talking about this Black Plague called the Corona Virus.,0,0,0,1,0,0,0,0,0,1,1
11207199591097970694,Best April Fool's joke ever. Trump saying he'd fix Corona Virus by Easter.,0,0,0,0,0,0,1,0,0,0,1
11206552192801652787,Lets all drink a bottle of bleach guys so we can show corona whos boss,1,0,0,0,0,0,0,0,0,0,1
11206467413366980614,New York cannnnnot afford a hospital being burnt down right now with all the corona cases,0,0,0,0,1,1,0,0,0,0,0
11206667864403320901,I hope I am wrong but I think this Coronavirus shit is going to last at least 6 Months,0,0,0,1,0,0,0,0,0,0,0
11206742565338284038,you suck! Not helpful not showing Trump the coronavirus updates! You are the Communist News Network!,0,0,0,0,0,0,1,0,0,0,0
11206646637231734790,Its unfortunate that we are still parsing hours later. COVID19 TXLege LeadershipMatters,0,0,0,1,0,1,0,0,0,0,0
11206774196062470150,Wouldnt it be mad if theyre was a sequel to 5 feet apart called 6 feet apart about corona virus COVID19 coronavirus,0,0,0,0,0,0,0,0,0,1,1
11206487044561047567,honestly Im only cooking at home now cause of corona but this wife lifestyle low key aint it......jk just not the cooking Lmao,0,0,0,0,0,1,0,0,0,0,1
11206540794795909135,We are indians and this is required as no one listens to central orders in Coronavirus! Not a misconduct plz,0,0,0,0,0,0,1,0,0,1,0
11206418909412261903,and me are gonna create Coronavirus Diss Part 2.,1,0,0,0,0,0,1,0,0,0,1
11206991249104306182,u cant catch corona at night the virus cells r asleep,0,0,0,0,0,0,0,0,0,0,1
11230685601188990982,I wonder if Corona Virus would be such an issue if it only killed poor. It's now how many its killing. It's how well off they are.,0,0,0,1,0,0,0,0,0,1,0
11207021002468356111,i thought we all agreed nga no corona virus jokes ta uy.... distasteful,0,0,0,0,0,1,1,0,0,0,1
11206605500055023631,Never thought the grocery store would gross me out so much COVID19,0,0,0,0,1,0,1,0,0,0,0
11206253075326857222,So heart breaking any way you see it Prayers to all the families affected by the COVID19.,0,0,1,0,0,1,0,0,0,0,0
11206345253740240911,just a psa that if you think making an april fools joke that coronavirus has been cured is funny you're going to hell carry on :),0,0,0,0,0,0,1,0,0,0,1
11206568726370680856,Anyone else hoping we all wake up and someone yells APRIL FOOLS AprilFools COVID19,1,0,0,0,0,0,0,0,0,0,1
11206991817337024518,My sleep paralysis demon just called me and said he knows how to stop Corona virus,1,0,0,0,0,0,0,0,0,0,1
11207227260316483590,Let's all of us gather in Mandirs today. Corona ke chakkar mai ashtmi chorde!? DurgaAshtami,0,0,0,0,1,0,1,0,0,1,0
11206796394810802182,I really spent 13 hours STRAIGHT on a beat today what in the Corona..,0,0,0,1,0,0,0,0,0,1,1
11206286523501318150,"Corona Virus summary... Likes: Hollywood celebs, Politicians, isolated prisons. Dislikes: Anyone you know.",0,0,0,0,0,0,0,1,0,0,1
11207163462083334150,corona gud job to all NGO's RSS state cm Nd special thanks to indianprimeminister sir (modi ji),0,1,0,0,0,0,0,0,0,1,0
11207137370648113158,West Bengal Death Toll raise to 6; after death of 2 more COVID19 positive patients: Health Official,0,0,0,0,0,0,0,0,1,0,0
11206396025524482054,"Gotta remember. Everything is impermanent. Dharma COVID19, Trump, Trey from Phish forgetting Fee lyrics. You dig, man?",1,0,0,0,0,0,1,0,0,0,0
11207144593341886479,This show is doing the best at holding government to account for thier approach to Covid-19 GMB COVID19 covid19UK,1,1,0,0,0,0,0,0,0,0,0
11207232848601280518,Let satanic forces flee from the regions of SILVIA PATRICIA and familia! - James 4.7 coronavirus,1,0,1,0,1,0,0,0,0,0,0
11206619799125446662,Stay safe Americaand StayTheFuckHome - I want to come and visit you guys again soon! coronavirus covid19,1,0,1,0,0,0,0,0,0,0,0
11206784764273692696,corona virus really delaying me moving with my husband...(weve been waiting for this since july) i miss him so damn much,0,0,0,0,0,1,0,0,0,0,0
11207120156093030406,Is Kim gonna shoot every individual with covid19 to protect his nation?,0,0,0,0,1,0,1,0,0,0,1
11206776460684234803,In a few minutes all the world's leaders are gonna bust the door down and give the epic reveal that Coronavirus was just a prank bro.,0,0,0,1,0,0,0,0,0,0,1
11206356999108562950,my autocorrect better stop playing with me. the whole world is talking about corona and you keep trynna change the word covid to vivid,0,0,0,0,0,0,1,0,0,0,1
11207066940340936710,turns out this was just a big april fools joke and corona is not actually real!!!!! right.... :(,0,0,0,0,1,1,0,0,0,0,0
11207082871289032710,corona got yall going crazy in the head fr. i am convinced.,0,0,0,0,0,0,1,0,0,0,1
11206599231538925637,Lets not deal with the idiocy of the world...we'll use COVID19 as an excuse to isolate...together,1,0,0,0,0,0,1,0,0,0,0
11206567332498124806,I almost hat Corona beer as much as coronavirus! I do like limes though.,0,0,0,0,0,1,1,0,0,1,0
11206420563072725007,"I regret leaving home after 16 days of self-quarantine... Yo guys, we need to make it at least 20 days now, am told! COVID19",1,0,0,0,1,0,1,0,0,0,0
11206931153495003142,Coronavirus was created by schools to stop april fools day pranks,0,0,0,0,0,0,0,0,0,0,1
11206708475512356879,Cant wait for tomorrow cause then we can april fools this corona virus away. you have to self isolate until May 8th - April Fools,0,0,0,1,0,0,0,0,0,0,1
11207059801789427718,"How many I have Coronavirus.....sike, April Fools! jokes are going to be said tomorrow?",0,0,0,0,0,0,1,0,0,1,0
11206719799039365135,"After watching your Coronavirus video, I can no longer read that word without saying it in your voice and tone",0,0,0,0,0,0,0,0,0,0,1
11206602740095598670,How much Corona Test done in India? 18 tests per 1 Lakh..,0,0,0,0,0,0,1,0,0,1,0
11206709228373958671,"the corona virus proves that Free healthcare isnt a good idea, the Gov is bleeding trying to keep everyone healthy",0,1,0,0,0,0,0,0,0,0,1
11206747932566741007,Corona koi khel nehi musibat hai . please follow rules to avoid corona virus save your own life .,1,0,0,0,1,0,0,0,0,0,0
11206620255131209734,Ever stop to think we havent even seen the worst of the corona virus,1,0,0,1,0,0,0,0,0,0,0
11206932363832541208,Shi when corona end likabih will be ready whateva we make we followin w a music video on me,0,0,0,0,0,0,0,0,0,0,1
11207230624145682456,i wanted to go to new orleans or cali for my birthday but what if corona still here,0,0,0,0,1,1,0,0,0,0,0
11206780739353055265,love how the jail doesnt have a time limit since this corona virus I miss my bestfriend,0,0,0,1,0,1,0,0,0,0,0
11206272817615343640,Nobody: Trinidad: 85 cases of Corona Me: Why I still in this country baii.....,0,0,0,0,1,1,0,0,0,0,0
11206346728883834886,My colleague on the need for change to regulations around vaccines. COVID19 health law,1,0,0,1,0,1,0,0,0,0,0
11206925385525780486,I really sick of thos corona shit so many lives taken families hurting,0,0,0,0,0,1,0,0,0,0,0
11206538569509396495,"Lol, GOOOO GO NOW!!!! Cayman Island Corona stats...confirmed 14 deceased 1!",0,0,0,1,0,0,0,0,0,0,1
11206826708027277318,"Nothing good ever happens, going out of the house... StayAtHome RestezChezVous COVID19",0,0,0,1,0,0,0,0,0,0,1
11206398687792795672,Every damn company has put out their coronavirus commercial this week and fuck every last one of them,0,0,0,0,0,0,1,0,0,0,0
11207169544084180998,What we are NOT going to do is use the coronavirus as an April fools joke. *cough jaejoong cough*,0,0,0,0,0,0,0,0,0,0,1
11206293200007045126,"For the sixteenth consecutive day, the government has refused to answer one very simple question about coronavirus",0,0,0,0,0,0,1,0,0,0,1
11206803757399289880,Its been Tuesday for 4 whole mins and I aint seen no one set of titties on my TL...... coronavirus smh,0,0,0,0,0,1,0,0,0,0,1
11206705266642677766,Spring Break + Spring Training + Snow Birds = COVID19 Soup,1,0,0,0,0,0,0,0,0,0,1
11230708072371130401,Look upto sky and say thanks to god ur alive yet think about those who lost their lives coz of corona,1,0,1,0,0,0,0,0,0,0,0
11207270625424330767,Dr Fauci said is gonna a whole lot body bags in the coming weeks.Corona or no coroner,0,0,0,1,1,0,0,0,1,0,0
11206635053843755014,God please forgive us all and make April the month in which Corona cure is found LockDownWithBlackLove,1,0,1,0,0,0,0,0,0,0,0
11206899096815296518,Can't wait to see someone's April Fools joke that they tested positive for Coronavirus. You know it's going to happen at some point today.,0,0,0,1,0,0,1,0,0,0,1
11206538375329898556,losingmymind Coronavirus pix increasingly look like out-of-season corn in bbq sauce.,0,0,0,1,0,0,0,0,0,0,1
11230672555793977350,Corona billions ti wo gbo.. Cash out season,1,0,0,0,0,0,0,1,0,1,0
11206276930906324998,"would you trust a coronavirus contacts app, tracking your movement, from the UK government? Newsnight",0,0,0,0,1,0,0,1,1,0,0
11250803001923407878,One good thing about the quarantine: I can now have fresh hot pasta for lunch. COVID19 yum,1,0,0,0,0,0,0,0,0,0,1
11206292369722232847,10 new deaths reported in L.A. County today. 548 new cases. COVID19,0,0,0,0,0,0,0,0,1,0,0
11206841310597353487,"Drive in voting? Okay, Joe actually HAS lost it. coronavirus driveinvoting",0,0,0,0,0,1,0,0,0,1,0
11206617883982585871,people that find the cardi b coronavirus audio funny kiss their dads woth tongue,0,0,0,0,0,0,1,0,0,0,1
11206491795389546556,Prayers goes out to New York City .. even my city this corona killling a lot of ppls loved ones,0,0,1,0,0,1,1,0,0,0,0
11206843080709459992,"US coronavirus deaths pass 4,000: news agency AFP quoting Johns Hopkins University. CoronavirusUpdate CoronavirusPandemic",0,0,0,0,0,0,0,0,1,0,0
11207085846380752920,"BREAKING Turkish military aircraft carrying medical aid departs for Italy and Spain, countries worst hit by novel coronavirus in Europe.",0,0,0,0,0,0,0,0,1,0,0
11206996194678497295,Me laughing at people who fooling others on April fool without knowing that we all already fooled by Corona,0,0,0,0,0,0,0,0,0,0,1
11206419927534010374,Its heart wrenching watching christcuomo tonight fuckcotonavirus COVID19 CoronavirusPandemicUSA,0,0,0,0,0,1,0,0,0,0,0
11207259161284202502,Thank you and G42! An impressive feat! Coronavirus diagnostics are ramped up in the UAE,0,1,0,0,0,0,0,0,0,0,0
11207177350033858584,May April be full of heavenly surprises and not make a fool of us like these other Corona months. Inshallah Happy new month!,1,0,0,0,0,0,1,0,0,0,0
11206532339984719878,madam my cc limit ac have Dibated ragular intarest due to corona sutdown my ac no PNB 1424008700001225,0,0,0,1,0,1,0,0,0,1,0
11206571905304469600,"Oh hey everyone, calm down! Dr Diamond and Dr Silk say Covid19 is no big deal!",1,0,0,0,0,0,1,0,0,1,1
11206708476117405711,My grandma thinks by just going outside to breath the air will give her corona so she wants a mask to just go outside,0,0,0,0,1,0,1,0,0,1,1
11206690245176426511,I am sorry but someone from elementary school is sliding into my DMs right now Corona has got everyone doing crazy stuff right now,1,0,0,0,0,0,0,0,0,0,1
11207268253480697862,"Yo hear me out, what if this whole corona virus was just an elaborate April fools joke from the government? Like props to to them",1,0,0,0,0,0,0,1,0,0,1
11207170766765776911,This is for Corona you big fat sick long infecting ass bitch why you cancel all my motherfucking plans,0,0,0,0,0,0,1,0,0,0,0
11206830486826266648,I need to get to planning this festival I got planned for BR once this corona shit is over,0,0,0,0,0,1,1,0,0,0,0
11206752005769265176,The only way I could believe ChrisCuomo got infected with the Coronavirus is if he actually dies from it! I don't believe in FakeNews!,0,0,0,1,0,0,0,1,0,1,0
